radio,mcc,lon,lat,range,averageSignal,radius
LTE,216,18.9206,47.4202,741,0,741.0
LTE,216,18.9865,47.3899,740,0,740.0
LTE,216,19.0732,47.4769,1000,0,1000.0
GSM,216,18.8504,47.3794,5175,0,1000.0
LTE,216,19.0656,47.5067,500,0,500.0
LTE,216,19.0974,47.5958,1000,0,1000.0
LTE,216,19.2565,47.4232,3553,0,300.0
LTE,216,18.97,47.5362,1599,0,1000.0
LTE,216,19.1423,47.5358,1000,0,1000.0
LTE,216,19.0453,47.5513,500,0,500.0
LTE,216,19.1353,47.5357,1000,0,1000.0
LTE,216,18.9775,47.5321,1155,0,1000.0
GSM,216,19.1404,47.522,1503,0,1000.0
LTE,216,19.0448,47.5795,1509,0,1000.0
LTE,216,19.0485,47.5674,1000,0,1000.0
LTE,216,19.0483,47.5571,1782,0,1000.0
GSM,216,19.0474,47.4966,1224,0,1000.0
GSM,216,19.0421,47.493,1000,0,1000.0
LTE,216,19.3203,47.5999,693,0,693.0
LTE,216,19.0442,47.4996,1000,0,1000.0
LTE,216,19.2103,47.5156,3013,0,300.0
GSM,216,19.0425,47.496,919,0,919.0
GSM,216,19.0403,47.5044,2192,0,1000.0
GSM,216,19.0389,47.5042,844,0,844.0
GSM,216,19.0426,47.5006,859,0,859.0
LTE,216,18.9897,47.5239,1201,0,1000.0
LTE,216,18.988,47.5362,2066,0,1000.0
LTE,216,18.9889,47.5265,1298,0,1000.0
LTE,216,19.0408,47.54,674,0,674.0
LTE,216,19.04,47.5024,1470,0,1000.0
LTE,216,19.07,47.4855,500,0,500.0
LTE,216,19.0689,47.4828,1000,0,1000.0
LTE,216,19.163,47.4938,1332,0,1000.0
LTE,216,19.0455,47.5471,500,0,500.0
LTE,216,19.0651,47.5037,1000,0,1000.0
LTE,216,19.1358,47.4521,713,0,713.0
LTE,216,19.1293,47.4447,1983,0,1000.0
LTE,216,18.8518,47.3533,1137,0,1000.0
LTE,216,19.0709,47.4939,1000,0,1000.0
LTE,216,19.136,47.5517,701,0,701.0
LTE,216,19.1287,47.5552,605,0,605.0
LTE,216,19.1291,47.5543,748,0,748.0
LTE,216,19.0477,47.3922,1631,0,1000.0
LTE,216,19.0686,47.4742,1082,0,1000.0
LTE,216,19.106,47.4709,500,0,500.0
LTE,216,19.1382,47.5402,616,0,616.0
LTE,216,19.1402,47.5438,1000,0,1000.0
LTE,216,19.1192,47.5417,1000,0,1000.0
LTE,216,19.1357,47.5461,1000,0,1000.0
LTE,216,19.0681,47.4769,904,0,904.0
LTE,216,19.0316,47.5289,1000,0,1000.0
LTE,216,19.1068,47.4813,1000,0,1000.0
LTE,216,19.1736,47.5492,2181,0,1000.0
LTE,216,19.1077,47.489,545,0,545.0
LTE,216,19.0981,47.4771,1786,0,1000.0
LTE,216,19.1024,47.4813,1226,0,1000.0
LTE,216,19.1067,47.4852,1278,0,1000.0
LTE,216,19.0946,47.4787,1000,0,1000.0
LTE,216,19.1394,47.6459,1676,0,1000.0
LTE,216,19.0365,47.5161,1000,0,1000.0
LTE,216,18.9633,47.4097,886,0,886.0
LTE,216,18.9786,47.3945,2516,0,1000.0
LTE,216,19.1314,47.4613,1000,0,1000.0
LTE,216,19.1309,47.4619,1000,0,1000.0
LTE,216,19.1466,47.5442,1215,0,1000.0
LTE,216,19.0433,47.5397,500,0,500.0
LTE,216,19.1557,47.5334,1130,0,1000.0
LTE,216,19.1952,47.5475,1189,0,1000.0
LTE,216,19.1302,47.5439,1000,0,1000.0
LTE,216,19.1402,47.5349,1000,0,1000.0
LTE,216,19.0017,47.399,1205,0,1000.0
LTE,216,18.9931,47.3817,6091,0,300.0
LTE,216,19.1102,47.4596,700,0,700.0
LTE,216,19.1099,47.4566,1000,0,1000.0
GSM,216,18.9976,47.5168,1264,0,1000.0
LTE,216,19.1368,47.4397,500,0,500.0
LTE,216,19.1346,47.4439,1173,0,1000.0
LTE,216,19.1338,47.459,1000,0,1000.0
LTE,216,19.1869,47.3799,3574,0,300.0
LTE,216,19.0474,47.548,500,0,500.0
LTE,216,19.0451,47.5547,535,0,535.0
LTE,216,19.0504,47.3991,1000,0,1000.0
LTE,216,18.9853,47.5315,2641,0,1000.0
LTE,216,19.1364,47.4574,1000,0,1000.0
LTE,216,19.0836,47.4728,500,0,500.0
LTE,216,19.0497,47.5731,500,0,500.0
LTE,216,19.1427,47.436,1258,0,1000.0
LTE,216,19.0771,47.5572,602,0,602.0
LTE,216,19.1165,47.4535,1457,0,1000.0
LTE,216,19.0958,47.473,795,0,795.0
LTE,216,19.1042,47.4672,1000,0,1000.0
LTE,216,19.0325,47.5448,1000,0,1000.0
LTE,216,19.1366,47.5403,2487,0,1000.0
LTE,216,19.1058,47.4645,524,0,524.0
LTE,216,19.1249,47.4474,500,0,500.0
GSM,216,19.0387,47.5045,714,0,714.0
GSM,216,19.0702,47.485,886,0,886.0
LTE,216,19.0474,47.5692,557,0,557.0
LTE,216,19.2429,47.4571,5403,0,300.0
LTE,216,19.0687,47.5827,3259,0,300.0
LTE,216,19.0619,47.5683,1000,0,1000.0
LTE,216,19.0276,47.5303,1000,0,1000.0
LTE,216,19.0356,47.5141,1000,0,1000.0
LTE,216,19.0436,47.4985,1000,0,1000.0
LTE,216,19.1464,47.4513,1000,0,1000.0
LTE,216,18.9852,47.3993,2201,0,1000.0
LTE,216,19.0741,47.5657,6510,0,300.0
LTE,216,19.0905,47.5932,1660,0,1000.0
LTE,216,19.0465,47.561,4397,0,300.0
LTE,216,19.1425,47.5656,855,0,855.0
LTE,216,19.0415,47.5477,1000,0,1000.0
LTE,216,19.3388,47.3977,5997,0,300.0
LTE,216,19.3375,47.6149,1099,0,1000.0
LTE,216,19.1475,47.4541,1000,0,1000.0
LTE,216,19.1158,47.4842,1000,0,1000.0
LTE,216,19.0497,47.491,500,0,500.0
LTE,216,18.967,47.461,2074,0,1000.0
LTE,216,19.229,47.4357,3366,0,300.0
LTE,216,19.1553,47.5317,1000,0,1000.0
LTE,216,18.9851,47.4532,2670,0,1000.0
LTE,216,19.0575,47.4936,5645,0,300.0
LTE,216,19.0156,47.5231,1000,0,1000.0
LTE,216,19.1226,47.5872,8794,0,300.0
LTE,216,19.0999,47.4711,1000,0,1000.0
LTE,216,18.9767,47.5459,1982,0,1000.0
LTE,216,18.9899,47.5603,1782,0,1000.0
LTE,216,19.0,47.5551,4780,0,300.0
LTE,216,18.9973,47.5516,5217,0,300.0
LTE,216,18.9192,47.5643,6237,0,300.0
LTE,216,19.1231,47.5465,4148,0,300.0
LTE,216,19.0665,47.4896,864,0,864.0
LTE,216,19.1215,47.4498,1000,0,1000.0
LTE,216,19.0558,47.4982,1000,0,1000.0
LTE,216,19.0861,47.4553,3169,0,300.0
LTE,216,19.1208,47.5883,1000,0,1000.0
LTE,216,19.1245,47.4447,1000,0,1000.0
LTE,216,19.0619,47.6066,1141,0,1000.0
LTE,216,19.0618,47.6068,986,0,986.0
LTE,216,19.2448,47.5342,1830,0,1000.0
GSM,216,18.9475,47.4586,1610,0,1000.0
LTE,216,19.0981,47.5441,3728,0,300.0
LTE,216,19.0576,47.6009,1000,0,1000.0
LTE,216,19.0545,47.5975,1000,0,1000.0
LTE,216,19.0465,47.4819,1000,0,1000.0
LTE,216,19.2372,47.5145,1875,0,1000.0
LTE,216,19.3063,47.6223,6120,0,300.0
LTE,216,19.0563,47.4952,5704,0,300.0
LTE,216,19.0138,47.4046,6044,0,300.0
LTE,216,19.0327,47.4987,2837,0,1000.0
LTE,216,19.0887,47.4853,1000,0,1000.0
LTE,216,19.3159,47.6225,2000,0,1000.0
LTE,216,18.9922,47.5204,500,0,500.0
LTE,216,18.8993,47.564,7533,0,300.0
LTE,216,19.0487,47.5033,1000,0,1000.0
GSM,216,19.04,47.5137,1000,0,1000.0
LTE,216,19.0988,47.4789,1000,0,1000.0
LTE,216,19.0554,47.4979,1644,0,1000.0
LTE,216,19.0398,47.5154,1117,0,1000.0
LTE,216,19.0384,47.5209,1000,0,1000.0
LTE,216,19.039,47.5162,1086,0,1000.0
LTE,216,19.218,47.5139,1000,0,1000.0
LTE,216,19.0409,47.4984,1000,0,1000.0
LTE,216,19.0472,47.4994,500,0,500.0
LTE,216,19.074,47.498,500,0,500.0
LTE,216,19.0667,47.4958,1194,0,1000.0
LTE,216,19.0342,47.497,4511,0,300.0
LTE,216,19.0954,47.5476,926,0,926.0
LTE,216,19.1898,47.3684,1711,0,1000.0
LTE,216,18.9566,47.4578,3476,0,300.0
LTE,216,19.2077,47.3542,950,0,950.0
LTE,216,19.0483,47.4959,1000,0,1000.0
GSM,216,19.0403,47.5176,5244,0,1000.0
LTE,216,19.11,47.5436,1064,0,1000.0
LTE,216,19.1148,47.5434,530,0,530.0
LTE,216,19.1125,47.5473,1000,0,1000.0
LTE,216,19.1225,47.5501,873,0,873.0
GSM,216,19.0533,47.5772,2651,0,1000.0
LTE,216,19.0383,47.5229,857,0,857.0
GSM,216,19.0402,47.523,606,0,606.0
GSM,216,19.042,47.5203,636,0,636.0
LTE,216,19.0184,47.5701,1388,0,1000.0
LTE,216,19.0103,47.5767,691,0,691.0
LTE,216,19.0033,47.5798,1000,0,1000.0
LTE,216,18.9654,47.4506,1329,0,1000.0
LTE,216,19.2056,47.3519,1022,0,1000.0
LTE,216,19.0471,47.4993,1000,0,1000.0
GSM,216,19.2929,47.4136,3308,0,1000.0
LTE,216,19.0373,47.5264,1000,0,1000.0
LTE,216,19.0379,47.5236,1000,0,1000.0
LTE,216,19.1672,47.628,1239,0,1000.0
LTE,216,19.0358,47.5226,1637,0,1000.0
LTE,216,19.0452,47.4991,1000,0,1000.0
LTE,216,19.1656,47.6385,1335,0,1000.0
GSM,216,19.0067,47.5148,3250,0,1000.0
GSM,216,19.0098,47.5112,3018,0,1000.0
GSM,216,19.0206,47.5074,959,0,959.0
GSM,216,19.0523,47.4767,6886,0,1000.0
GSM,216,19.0579,47.4796,6999,0,1000.0
GSM,216,19.0166,47.5068,688,0,688.0
LTE,216,19.1071,47.5521,549,0,549.0
LTE,216,19.1096,47.5495,617,0,617.0
LTE,216,18.9422,47.3987,752,0,752.0
GSM,216,18.9376,47.4521,1303,0,1000.0
GSM,216,18.8884,47.4554,1932,0,1000.0
GSM,216,18.9116,47.4457,1917,0,1000.0
GSM,216,18.9066,47.4583,2049,0,1000.0
GSM,216,18.9677,47.4544,1647,0,1000.0
GSM,216,19.0555,47.4983,500,0,500.0
GSM,216,19.1346,47.5798,9079,0,1000.0
GSM,216,19.3279,47.6006,3368,0,1000.0
LTE,216,18.9129,47.4504,883,0,883.0
LTE,216,18.8995,47.4541,1464,0,1000.0
GSM,216,19.1012,47.4899,978,0,978.0
LTE,216,19.0212,47.3777,2945,0,1000.0
LTE,216,19.0152,47.3856,750,0,750.0
LTE,216,19.0095,47.3969,858,0,858.0
LTE,216,18.9965,47.3999,1537,0,1000.0
LTE,216,18.9664,47.3955,3061,0,300.0
LTE,216,18.9581,47.4127,900,0,900.0
LTE,216,19.0606,47.5102,500,0,500.0
LTE,216,19.0503,47.4994,1000,0,1000.0
GSM,216,18.9889,47.5203,2511,0,1000.0
GSM,216,18.9758,47.496,4998,0,1000.0
LTE,216,19.0053,47.4223,3652,0,300.0
GSM,216,18.8743,47.4048,3117,0,1000.0
GSM,216,18.8791,47.4131,2022,0,1000.0
GSM,216,18.86,47.3971,2290,0,1000.0
GSM,216,19.0536,47.5346,2781,0,1000.0
LTE,216,19.0588,47.5145,500,0,500.0
GSM,216,18.8633,47.3977,3375,0,1000.0
GSM,216,18.8802,47.414,1906,0,1000.0
GSM,216,19.3168,47.4649,2228,0,1000.0
LTE,216,19.1048,47.6034,789,0,789.0
LTE,216,19.048,47.4974,2195,0,1000.0
LTE,216,19.0421,47.5122,500,0,500.0
LTE,216,19.1152,47.5414,876,0,876.0
LTE,216,19.11,47.5404,8529,0,300.0
LTE,216,19.1004,47.5333,989,0,989.0
LTE,216,19.0995,47.5271,9315,0,300.0
LTE,216,19.0981,47.522,500,0,500.0
LTE,216,19.1301,47.4638,696,0,696.0
LTE,216,19.1318,47.4674,1000,0,1000.0
LTE,216,19.1817,47.4719,10143,0,300.0
LTE,216,19.1351,47.506,1948,0,1000.0
LTE,216,19.0577,47.5171,1000,0,1000.0
LTE,216,19.0548,47.5142,1000,0,1000.0
LTE,216,19.1127,47.5435,1000,0,1000.0
LTE,216,19.1145,47.5435,520,0,520.0
LTE,216,19.1164,47.5468,1000,0,1000.0
LTE,216,19.1186,47.5457,1000,0,1000.0
LTE,216,19.1225,47.5512,801,0,801.0
LTE,216,19.125,47.5568,851,0,851.0
LTE,216,19.13,47.5564,705,0,705.0
LTE,216,19.1627,47.5635,2028,0,1000.0
LTE,216,19.0368,47.5215,1000,0,1000.0
LTE,216,19.0362,47.5166,1000,0,1000.0
LTE,216,19.0363,47.5166,1000,0,1000.0
GSM,216,19.0499,47.4775,6698,0,1000.0
LTE,216,19.0962,47.5272,609,0,609.0
LTE,216,19.1032,47.5297,1000,0,1000.0
LTE,216,19.1485,47.4925,4923,0,300.0
LTE,216,19.1223,47.4882,634,0,634.0
LTE,216,19.1167,47.5232,1000,0,1000.0
LTE,216,19.1276,47.5191,1937,0,1000.0
LTE,216,19.1063,47.5376,1000,0,1000.0
LTE,216,19.0556,47.5044,2507,0,1000.0
LTE,216,19.168,47.6294,695,0,695.0
GSM,216,19.0539,47.5386,847,0,847.0
GSM,216,19.0353,47.5269,887,0,887.0
GSM,216,19.0325,47.5292,958,0,958.0
GSM,216,19.0637,47.5221,1129,0,1000.0
GSM,216,19.0661,47.5231,1318,0,1000.0
GSM,216,19.0689,47.5222,738,0,738.0
LTE,216,19.0426,47.512,512,0,512.0
GSM,216,19.0618,47.5388,1051,0,1000.0
LTE,216,19.1501,47.5808,2067,0,1000.0
LTE,216,19.1567,47.5748,1026,0,1000.0
LTE,216,19.0509,47.5019,1000,0,1000.0
LTE,216,19.0548,47.5017,2202,0,1000.0
GSM,216,19.0451,47.4997,888,0,888.0
LTE,216,19.1718,47.4583,13315,0,300.0
GSM,216,19.0924,47.4776,1061,0,1000.0
GSM,216,18.8817,47.4499,4441,0,1000.0
LTE,216,19.0323,47.4771,1521,0,1000.0
LTE,216,19.0279,47.4708,772,0,772.0
LTE,216,19.0227,47.4677,1000,0,1000.0
LTE,216,19.0508,47.5123,500,0,500.0
LTE,216,19.0624,47.4895,1000,0,1000.0
LTE,216,19.119,47.484,1000,0,1000.0
LTE,216,19.0578,47.5091,500,0,500.0
LTE,216,19.0595,47.508,674,0,674.0
LTE,216,19.0768,47.4687,500,0,500.0
LTE,216,19.05,47.4954,1000,0,1000.0
LTE,216,19.174,47.3564,1670,0,1000.0
LTE,216,18.8987,47.3622,3959,0,300.0
LTE,216,18.9046,47.4236,3653,0,300.0
LTE,216,19.2172,47.5923,7703,0,300.0
LTE,216,19.1285,47.5515,3518,0,300.0
LTE,216,19.0376,47.5064,1000,0,1000.0
LTE,216,19.0513,47.4986,2580,0,1000.0
LTE,216,19.0582,47.5024,1000,0,1000.0
LTE,216,19.0264,47.482,1989,0,1000.0
LTE,216,19.0219,47.4636,4364,0,300.0
LTE,216,18.9345,47.4026,566,0,566.0
LTE,216,19.0014,47.4613,1297,0,1000.0
LTE,216,19.0435,47.4764,1000,0,1000.0
LTE,216,19.0472,47.4777,500,0,500.0
LTE,216,19.0494,47.4786,1000,0,1000.0
LTE,216,19.0492,47.4801,2746,0,1000.0
LTE,216,19.1034,47.5245,1000,0,1000.0
LTE,216,19.1762,47.4585,1386,0,1000.0
LTE,216,19.2929,47.6063,1103,0,1000.0
LTE,216,19.0215,47.4864,1383,0,1000.0
LTE,216,19.1828,47.3596,976,0,976.0
LTE,216,19.3331,47.4657,964,0,964.0
LTE,216,19.3239,47.4774,1260,0,1000.0
LTE,216,19.0543,47.474,1000,0,1000.0
LTE,216,19.0352,47.4738,2313,0,1000.0
GSM,216,19.1088,47.369,2083,0,1000.0
GSM,216,19.3468,47.4108,6378,0,1000.0
LTE,216,18.9636,47.4028,1090,0,1000.0
LTE,216,18.9989,47.3981,1310,0,1000.0
LTE,216,19.0477,47.5057,1000,0,1000.0
LTE,216,19.042,47.5171,1000,0,1000.0
LTE,216,19.0526,47.4952,1063,0,1000.0
LTE,216,19.1275,47.5665,954,0,954.0
LTE,216,19.1229,47.5667,1000,0,1000.0
LTE,216,19.332,47.4583,2368,0,1000.0
LTE,216,19.1406,47.4917,1713,0,1000.0
LTE,216,19.0489,47.499,1302,0,1000.0
LTE,216,19.0093,47.4457,2002,0,1000.0
LTE,216,19.0057,47.4415,568,0,568.0
LTE,216,19.0229,47.3819,523,0,523.0
LTE,216,19.0307,47.3782,843,0,843.0
LTE,216,19.0398,47.3795,1302,0,1000.0
LTE,216,19.0505,47.3808,859,0,859.0
LTE,216,19.0992,47.5332,2886,0,1000.0
LTE,216,19.1066,47.5377,609,0,609.0
LTE,216,19.2936,47.6065,953,0,953.0
LTE,216,19.0716,47.5479,1256,0,1000.0
LTE,216,18.9496,47.3935,4959,0,300.0
LTE,216,18.9908,47.3915,1100,0,1000.0
LTE,216,19.3199,47.4218,3260,0,300.0
LTE,216,19.1466,47.5167,4873,0,300.0
GSM,216,19.3452,47.5878,2573,0,1000.0
LTE,216,19.012,47.4767,675,0,675.0
LTE,216,19.0722,47.4686,500,0,500.0
LTE,216,19.0552,47.5068,1000,0,1000.0
LTE,216,19.0312,47.4824,1109,0,1000.0
LTE,216,19.1088,47.5544,1000,0,1000.0
LTE,216,19.1074,47.5509,1000,0,1000.0
LTE,216,19.0988,47.5473,707,0,707.0
LTE,216,19.047,47.4773,1000,0,1000.0
LTE,216,18.9041,47.4563,800,0,800.0
LTE,216,18.9076,47.4485,822,0,822.0
LTE,216,19.0489,47.5055,771,0,771.0
LTE,216,19.0489,47.5041,1000,0,1000.0
LTE,216,19.0438,47.5168,8177,0,300.0
LTE,216,19.0656,47.4674,2248,0,1000.0
LTE,216,19.0416,47.4986,554,0,554.0
LTE,216,19.0873,47.5789,538,0,538.0
LTE,216,19.1043,47.562,1003,0,1000.0
LTE,216,19.1062,47.4623,1000,0,1000.0
GSM,216,18.9745,47.5336,1280,0,1000.0
LTE,216,19.0518,47.5046,1000,0,1000.0
LTE,216,19.0513,47.5122,1000,0,1000.0
LTE,216,19.0526,47.5148,1000,0,1000.0
LTE,216,19.0515,47.5036,1000,0,1000.0
LTE,216,19.1872,47.4748,6867,0,300.0
LTE,216,18.9876,47.5209,1000,0,1000.0
GSM,216,19.0274,47.4835,615,0,615.0
GSM,216,19.0264,47.4821,769,0,769.0
GSM,216,18.9759,47.5283,2950,0,1000.0
GSM,216,19.1659,47.461,1103,0,1000.0
LTE,216,19.1261,47.5302,500,0,500.0
LTE,216,19.1305,47.5352,500,0,500.0
LTE,216,19.1254,47.5377,1000,0,1000.0
GSM,216,19.0326,47.4788,1000,0,1000.0
LTE,216,19.0268,47.486,1881,0,1000.0
LTE,216,19.0519,47.5123,1000,0,1000.0
LTE,216,19.0441,47.5048,6582,0,300.0
GSM,216,19.0554,47.4818,1000,0,1000.0
GSM,216,19.0578,47.4756,1000,0,1000.0
LTE,216,19.0515,47.5151,1000,0,1000.0
GSM,216,19.0804,47.4866,1000,0,1000.0
LTE,216,19.0876,47.4701,500,0,500.0
LTE,216,19.1557,47.5699,1227,0,1000.0
LTE,216,19.2993,47.5864,1831,0,1000.0
LTE,216,19.3433,47.4534,1709,0,1000.0
LTE,216,19.06,47.4918,1000,0,1000.0
LTE,216,19.0516,47.4735,1000,0,1000.0
LTE,216,19.0461,47.4743,1163,0,1000.0
LTE,216,19.1453,47.5079,2435,0,1000.0
LTE,216,19.1424,47.5087,5641,0,300.0
GSM,216,19.1451,47.6097,1198,0,1000.0
GSM,216,18.8914,47.4319,2082,0,1000.0
LTE,216,19.0594,47.494,500,0,500.0
LTE,216,19.2492,47.5979,1571,0,1000.0
LTE,216,19.2456,47.5971,2361,0,1000.0
LTE,216,19.2537,47.5991,1660,0,1000.0
LTE,216,18.9742,47.4001,991,0,991.0
LTE,216,18.8818,47.4638,816,0,816.0
LTE,216,18.882,47.4552,1184,0,1000.0
LTE,216,19.2239,47.5181,2284,0,1000.0
LTE,216,19.2062,47.5078,1000,0,1000.0
LTE,216,18.9545,47.5951,1715,0,1000.0
LTE,216,19.1367,47.569,1000,0,1000.0
LTE,216,19.2453,47.5308,1097,0,1000.0
GSM,216,19.1421,47.5169,8149,0,1000.0
GSM,216,19.0291,47.4758,2434,0,1000.0
GSM,216,19.0196,47.4699,996,0,996.0
LTE,216,19.1368,47.5067,5774,0,300.0
LTE,216,19.1417,47.5097,2131,0,1000.0
GSM,216,19.0182,47.469,1139,0,1000.0
LTE,216,19.0367,47.5332,1000,0,1000.0
LTE,216,19.0389,47.533,1000,0,1000.0
LTE,216,19.0397,47.5343,1000,0,1000.0
LTE,216,19.0378,47.5352,1000,0,1000.0
LTE,216,19.0243,47.491,1000,0,1000.0
LTE,216,19.0548,47.4862,1000,0,1000.0
LTE,216,19.0479,47.4893,934,0,934.0
LTE,216,19.0493,47.491,500,0,500.0
LTE,216,19.0538,47.4927,1000,0,1000.0
GSM,216,19.0737,47.4896,1000,0,1000.0
LTE,216,18.9453,47.521,9279,0,300.0
LTE,216,18.8719,47.4693,722,0,722.0
LTE,216,19.041,47.5393,1484,0,1000.0
LTE,216,19.0427,47.5446,1000,0,1000.0
LTE,216,19.0376,47.5329,1118,0,1000.0
LTE,216,19.0373,47.5341,1090,0,1000.0
LTE,216,19.0248,47.6404,1000,0,1000.0
GSM,216,18.87,47.4662,2179,0,1000.0
LTE,216,19.0559,47.4825,684,0,684.0
LTE,216,19.0399,47.5214,699,0,699.0
LTE,216,19.0371,47.5273,500,0,500.0
LTE,216,19.0422,47.5139,513,0,513.0
LTE,216,19.0523,47.483,500,0,500.0
LTE,216,19.0513,47.4862,1549,0,1000.0
LTE,216,19.0598,47.4775,668,0,668.0
GSM,216,18.9748,47.5291,726,0,726.0
LTE,216,19.0388,47.532,1000,0,1000.0
LTE,216,19.0407,47.5413,500,0,500.0
LTE,216,19.0769,47.6466,6227,0,300.0
LTE,216,19.0385,47.5358,1556,0,1000.0
LTE,216,19.0415,47.4915,1642,0,1000.0
LTE,216,19.03,47.4882,1000,0,1000.0
LTE,216,18.9942,47.4588,1269,0,1000.0
LTE,216,18.9445,47.5242,1000,0,1000.0
LTE,216,19.1066,47.5402,684,0,684.0
LTE,216,19.1052,47.5366,1000,0,1000.0
LTE,216,19.0961,47.5214,1000,0,1000.0
LTE,216,19.0551,47.5109,593,0,593.0
LTE,216,19.0361,47.5138,1122,0,1000.0
LTE,216,18.9908,47.5219,500,0,500.0
LTE,216,18.9921,47.5226,719,0,719.0
LTE,216,19.0518,47.4808,500,0,500.0
LTE,216,19.0373,47.5295,522,0,522.0
LTE,216,19.036,47.5281,1000,0,1000.0
LTE,216,19.038,47.5255,1238,0,1000.0
LTE,216,19.0254,47.4997,639,0,639.0
LTE,216,19.0352,47.4969,2157,0,1000.0
GSM,216,18.9379,47.4463,1453,0,1000.0
LTE,216,18.9938,47.425,829,0,829.0
LTE,216,18.9751,47.4032,2447,0,1000.0
LTE,216,19.0018,47.4457,1000,0,1000.0
LTE,216,19.0022,47.4484,1387,0,1000.0
LTE,216,19.0393,47.4554,1000,0,1000.0
LTE,216,19.0425,47.4579,1000,0,1000.0
LTE,216,19.0293,47.488,1000,0,1000.0
LTE,216,19.0326,47.4888,500,0,500.0
LTE,216,19.0377,47.5285,552,0,552.0
LTE,216,19.0397,47.5364,500,0,500.0
LTE,216,19.0405,47.5344,1000,0,1000.0
LTE,216,19.0291,47.5298,500,0,500.0
LTE,216,19.0606,47.511,1000,0,1000.0
LTE,216,19.0569,47.5088,1000,0,1000.0
LTE,216,19.0298,47.5072,1000,0,1000.0
LTE,216,19.0261,47.5074,1000,0,1000.0
LTE,216,19.0419,47.5286,1581,0,1000.0
LTE,216,19.053,47.505,1000,0,1000.0
LTE,216,19.0331,47.4889,1000,0,1000.0
LTE,216,19.0422,47.4904,500,0,500.0
LTE,216,18.9404,47.4446,652,0,652.0
LTE,216,19.0262,47.479,1509,0,1000.0
LTE,216,19.0204,47.4704,500,0,500.0
LTE,216,19.0061,47.4545,1710,0,1000.0
LTE,216,18.999,47.4603,1258,0,1000.0
LTE,216,18.9936,47.458,1195,0,1000.0
LTE,216,18.982,47.457,1028,0,1000.0
GSM,216,18.9282,47.4522,7114,0,1000.0
LTE,216,19.0593,47.5077,1028,0,1000.0
LTE,216,19.0393,47.5159,833,0,833.0
LTE,216,19.0452,47.5063,5320,0,300.0
LTE,216,19.0417,47.4978,595,0,595.0
LTE,216,19.0664,47.4782,1055,0,1000.0
LTE,216,19.294,47.4194,2685,0,1000.0
LTE,216,19.0353,47.5362,500,0,500.0
LTE,216,19.0315,47.5389,505,0,505.0
LTE,216,19.0374,47.539,500,0,500.0
LTE,216,19.0355,47.5436,500,0,500.0
LTE,216,19.042,47.5036,1056,0,1000.0
LTE,216,19.0448,47.4934,1000,0,1000.0
GSM,216,18.974,47.5255,645,0,645.0
GSM,216,19.0258,47.4749,621,0,621.0
GSM,216,19.0219,47.4747,1663,0,1000.0
LTE,216,19.0692,47.6433,1798,0,1000.0
LTE,216,19.317,47.5002,2622,0,1000.0
LTE,216,19.0503,47.5044,1000,0,1000.0
LTE,216,19.0495,47.5011,897,0,897.0
LTE,216,19.054,47.4977,623,0,623.0
LTE,216,19.056,47.5011,1000,0,1000.0
LTE,216,19.1102,47.5406,1000,0,1000.0
LTE,216,19.1159,47.5448,1000,0,1000.0
LTE,216,19.1251,47.5512,830,0,830.0
LTE,216,19.1325,47.5577,595,0,595.0
LTE,216,19.1437,47.5649,1146,0,1000.0
LTE,216,19.1129,47.607,500,0,500.0
LTE,216,19.0619,47.489,500,0,500.0
LTE,216,19.0629,47.4906,500,0,500.0
LTE,216,19.0535,47.4914,1000,0,1000.0
LTE,216,19.0398,47.5081,3441,0,300.0
LTE,216,19.0472,47.5168,1000,0,1000.0
LTE,216,19.0706,47.4895,1000,0,1000.0
LTE,216,19.0397,47.4681,1000,0,1000.0
LTE,216,19.0364,47.468,1000,0,1000.0
LTE,216,19.0341,47.4679,500,0,500.0
LTE,216,19.062,47.4691,1000,0,1000.0
LTE,216,19.0409,47.4932,1000,0,1000.0
LTE,216,19.0533,47.4745,3683,0,300.0
LTE,216,19.0518,47.4757,1527,0,1000.0
LTE,216,19.0571,47.4753,500,0,500.0
LTE,216,19.1031,47.5365,1000,0,1000.0
LTE,216,18.9797,47.4598,2343,0,1000.0
LTE,216,18.9941,47.4581,750,0,750.0
LTE,216,19.01,47.4584,2190,0,1000.0
LTE,216,19.0208,47.4695,611,0,611.0
LTE,216,19.0283,47.4793,1000,0,1000.0
LTE,216,19.0262,47.4799,1101,0,1000.0
LTE,216,19.0259,47.484,689,0,689.0
LTE,216,19.0752,47.4682,500,0,500.0
LTE,216,19.069,47.4677,1536,0,1000.0
LTE,216,18.9811,47.3971,1121,0,1000.0
LTE,216,19.0438,47.4763,6472,0,300.0
LTE,216,19.2702,47.3906,3978,0,300.0
LTE,216,19.3027,47.4074,2808,0,1000.0
LTE,216,19.1165,47.4691,1000,0,1000.0
LTE,216,19.038,47.5177,1514,0,1000.0
LTE,216,19.0974,47.5005,1000,0,1000.0
LTE,216,19.076,47.4713,1000,0,1000.0
LTE,216,19.2511,47.4222,6680,0,300.0
LTE,216,19.2618,47.3996,3832,0,300.0
LTE,216,19.0731,47.4727,1000,0,1000.0
LTE,216,19.0549,47.5046,500,0,500.0
LTE,216,19.0548,47.505,1000,0,1000.0
GSM,216,19.0286,47.4894,597,0,597.0
LTE,216,19.0702,47.4931,1000,0,1000.0
